year,sentence,key_word
2014,"""  Voyant  les  Prussiens  avancer  ,  l'  impératrice  Eugénie  avait  sorti  de  Meudon  ,  de  Malmaison  et  de  Saint-Cloud  le  mobilier  qu'  elle  estimait  précieux  ""  ,  raconte  Bernard  Chevallier  .",eugénie
2014,Un  souvenir  de  l'  impératrice  Eugénie  se  trouve  enfin  au  Moyen-Orient  .,eugénie
2014,"Vendu  à  la  mort  d'  Eugénie  ,  l'  instrument  passa  de  main  en  main  ,  dont  ,  en  1979  ,  celles  de  la  princesse  Basma  de  Jordanie  .",eugénie
2014,"""  Nous  espérons  avoir  plus  de  clients  ce  week-end  car  nous  avons  un  stock  important  de  vêtements  à  cause  de  l'  hiver  qui  n'  a  pour  l'  instant  pas  été  très  rude  ""  ,  précise  Eugénie  ,  responsable  adjointe  du  magasin  de  vêtements  Promod  ,  à  Luxembourg-Ville  ,  qui  affiche  des  réductions  de  prix  pouvant  atteindre  jusqu'  à  -70  %  .",eugénie
2014,"Quatre  autres  femmes  seront  au  départ  en  qualité  de  co-pilote  :  la  Française  Eugénie  Decré  ,  la  Suédoise  Annie  Seel  ,  la  Britannique  Susan  Jones  et  l'  Argentine  Adriana  Alida  Andreani  .",eugénie
2014,"Le  15  décembre  1863  ,  le  projet  prend  corps  :  trois  jeunes  femmes  font  leur  profession  religieuse  dans  le  sanctuaire  de  Garaison  :  Eugénie  Ducombs  ,  de  Tournay  ,  et  deux  compagnes  ,  Elisa  Abadie  ,  de  Tournay  ,  et  Jeanne-Marie  Mandret  ,  d'  Aureilhan  .",eugénie
2014," Eugénie  Brouillet  ,  professeure  de  droit  constitutionnel  à  l'  Université  Laval  ,  vient  ensuite  parler  de  ce  qui  est  pour  certains  le  texte  fondateur  de  la  province  :  l'  Acte  de  l'  Amérique  du  Nord  britannique  .",eugénie
2014,Rappelez-vous  du  visage  de  la  jeune  tenniswoman  au  milieu  du  cliché  :  Eugénie  Bouchard  .,eugénie
2014,"Parmi  les  surprises  de  ce  premier  tour  ,  on  notera  les  éliminations  de  Jelena  Jankovic  ,  tête  de  série  numéro  quatre  ,  battue  par  la  Russe  Ekaterina  Makarova  (  6  -  4  ,  6  -  2  )  ,  et  d'  Eugénie  Bouchard  .",eugénie
2014, Eugénie  Bouchard  grimpe  d'  un  rang,eugénie
2014, Eugénie  Bouchard  se  rapproche  de  plus  en  plus  du  top  30  du  classement  mondial  de  la  WTA  .,eugénie
2014, Eugénie  Jolly  et  Léa  Roger  se  classent  respectivement  10  e  et  14  e  .,eugénie
2014,"Âgée  d'  environ  90  ans  ,  Eugénie  Baton  ,  tel  est  le  nom  de  la  défunte  ,  avait  travaillé  dans  une  entreprise  de  flocage  de  maillots  ,  à  Espéraza  .",eugénie
2014,C'  est  la  position  prise  par  L'  Impératrice  Eugénie  .,eugénie
2014,"Le  Premier  ministre  japonais  ,  qui  était  accompagné  par  son  homologue  ivoirien  ,  Daniel  Kablan  Duncan  ,  et  de  la  ministre  de  la  Femme  ,  de  la  Famille  et  de  l'  Enfant  ,  Anne  Désirée  Ouloto  ,  a  invité  les  élèves  du  centre  Marie  Eugénie  à  saisir  l'  opportunité  de  leur  formation  pour  apprendre  un  métier  qui  va  impacter  leur  avenir  .",eugénie
2014,"Fondé  en  octobre  1996  ,  le  centre  Marie  Eugénie  forme  les  jeunes  filles  aux  arts  ménagers  et  les  initie  à  l'  alphabétisation  .",eugénie
2014,Le  phénomène  tennis  en  pleine  ascension  :  Eugénie  Bouchard  .,eugénie
2014," Eugénie  Boucquey  est  nommée  directeur  du  développement  ,  du  marketing  et  de  la  communication  de  Crédit  Agricole  Leasing  &  Factoring  .",eugénie
2014,"""  Le  statut  de  première  dame  correspond  à  une  image  désuète  de  la  femme  ""  ,  complète  Christian  Delporte  ,  professeur  à  l'  Université  de  Versailles  et  spécialiste  en  communication  politique  ,  ""  à  l'  époque  de  Napoléon  III  ,  la  princesse  Eugénie  allait  déjà  visiter  des  hôpitaux  !",eugénie
2014,"Malgré  une  grosse  résistance  ,  Virginie  Razzano  ,  100  e  mondiale  ,  est  sortie  la  tête  haute  après  avoir  effacé  six  balles  de  match  avant  de  céder  6  -  2  7  -  6  face  à  la  Canadienne  Eugénie  Bouchard  (  n  °  30  )  .",eugénie
2014,"Le  secret  de  sa  réussite  ?  Une  famille  d'  athlètes  qui  le  soutient  (  sa  petite  s'  ur  Eugénie  a  été  championne  de  la  Corrèze  en  cross  chez  les  poussines  )  ,  des  copains  avec  lesquels  il  s'  entraîne  ,  régulièrement  ,  Thibault  Chiarel  et  Romain  Vialle  ,  qui  l'  aide  et  lui  servent  souvent  de  lièvre  dans  les  compétitions  ,  un  entraîneur  ,  Pascal  Simandoux  qui  le  conseille  et  l'  assiste  dans  toutes  ses  épreuves  .",eugénie
2014,"Les  grands  thermes  ,  les  halles  ,  le  musée  Salies  ,  la  tour  des  Jacobins  ou  encore  la  villa  Eugénie  ,  la  maison  de  Jeanne  d'  Albret  ainsi  que  les  nombreux  parcs  et  jardins  ,  pour  n'  en  citer  que  quelques-uns  ,  sont  autant  de  lieux  qui  témoignent  des  richesses  du  patrimoine  architectural  ,  culturel  ,  industriel  et  naturel  de  Bagnères  .",eugénie
